pdb_id,model_number,plddt,cdr1a_plddt,cdr1b_plddt,cdr2a_plddt,cdr2b_plddt,cdr3a_plddt,cdr3b_plddt,iptm_mean,iptm_tcrpmhc,pdockq,avgipde_a,avgipde_b,avgipae_a,avgipae_b,pdockq2_a,pdockq2_b,seed,ipsae,ipsae_d0chn,iptm_af,ipsae_d0dom,iptm_d0chn,seed,sample,ranking_score,iRMSD,TCR-iRMSD,Peptide-RMSD,MHC-iRMSD,CDR3a-RMSD,CDR3b-RMSD,DockQ,iRMSD-DockQ,lRMSD-DockQ,Fnat,Clashes,Quality,avgpdockq2,avgipae,avgipde
5brz,3,93.04900411146645,96.3072340425532,92.46045454545452,95.35644444444443,93.64189189189187,94.48370370370372,96.06987654320989,0.86,0.8725,0.564,0.9795231954289464,0.9691181531677524,0.7936842105263158,0.7936842105263159,0.9195071684370112,0.8650514130378772,1848293966,0.707031,0.8777245,0.8725,0.8777245,0.8777245,1848293966,3,0.9051133569514984,0.5636517,0.71952283,0.72672164,0.49756157,0.7216179,0.5204691,0.908,0.464,3.601,0.964,0,HQ,0.8922792907374442,0.7936842105263158,0.9743206742983495
5brz,1,92.79212882594793,96.22148936170214,92.2501515151515,95.27266666666664,93.51486486486483,94.59907407407408,95.83481481481482,0.852,0.87,0.553,0.9783621875193116,0.967431961022385,0.7953846153846155,0.7953846153846154,0.9150878469464911,0.8559153863620436,1848293966,0.6974195,0.8711577500000001,0.87,0.8711577500000001,0.8711577500000001,1848293966,1,0.9019070741845044,0.56111515,0.77154744,0.7110617,0.47727743,0.7218716,0.52163506,0.912,0.446,3.275,0.946,0,HQ,0.8855016166542673,0.7953846153846154,0.9728970742708483
5brz,0,92.95329678696514,96.21702127659576,92.31681818181818,95.0737777777778,93.43864864864864,94.28907407407408,95.8464197530864,0.852,0.8674999999999999,0.552,0.977737007175846,0.965986371440794,0.8,0.7999999999999999,0.9121501220309824,0.8524589552065679,1848293966,0.6950419999999999,0.8696665,0.8674999999999999,0.8696665,0.8696665,1848293966,0,0.8994810046477297,0.5740299,0.8487802,0.7179701,0.46562326,0.95825654,0.4792431,0.908,0.454,3.412,0.946,0,HQ,0.8823045386187751,0.8,0.9718616893083201
8es9,0,87.47967833491012,76.34799999999998,81.39603773584905,77.36602040816327,72.57,71.31085106382979,69.10047058823531,0.518,0.355,0.059,0.3882382962179266,0.4219060252811588,0.3055555555555556,0.3055555555555556,0.0254843484063123,0.0275045593240995,3690884095,0.00915125,0.30254625,0.355,0.20907425,0.20907425,3690884095,0,0.632250695758863,6.101344,10.73202,4.3199286,4.2382874,11.459334,10.903151,0.132,7.613,13.632,0.08,0,LQ,0.0264944538652059,0.3055555555555556,0.40507216074954266
8es9,1,87.5838789025544,76.82374999999999,81.90415094339623,78.52489795918369,73.52872340425533,71.48808510638297,71.13694117647059,0.534,0.3874999999999999,0.117,0.4070606281370885,0.4499115845730359,0.4452941176470588,0.4452941176470588,0.0303875008205388,0.0250173088748816,3690884095,0.01163525,0.375906,0.3874999999999999,0.22617525,0.22617525,3690884095,1,0.6508021381087299,5.7774205,10.037902,4.35238,4.0646563,11.254975,9.710175,0.125,7.113,15.489,0.1,0,LQ,0.0277024048477102,0.4452941176470588,0.42848610635506224
8es9,3,87.49374645222328,76.59,81.02566037735849,76.73142857142858,73.2668085106383,71.48595744680851,71.66611764705883,0.53,0.375,0.109,0.411971119083139,0.4417918619661826,0.414,0.414,0.0304236562383536,0.0253891452255192,3690884095,0.01200125,0.382528,0.375,0.221963,0.221963,3690884095,3,0.6446364854227151,5.4388924,9.54808,3.9909525,3.7727056,10.768811,9.208819,0.161,6.823,13.703,0.16,0,LQ,0.027906400731936398,0.414,0.4268814905246608
8es9,4,87.37317745641303,76.40175,81.32188679245284,78.27867346938775,72.94340425531914,71.77255319148937,71.00600000000001,0.522,0.3675,0.127,0.3798761448028893,0.4341881065957277,0.3949999999999999,0.3949999999999999,0.0252809380125826,0.0234155505164407,3690884095,0.01108475,0.36480625,0.3675,0.21534,0.21534,3690884095,4,0.6342953949618193,5.5286264,9.658367,4.364716,3.8248959,10.674029,9.31416,0.125,6.854,16.5,0.12,0,LQ,0.02434824426451165,0.3949999999999999,0.40703212569930847
8es9,2,87.28159481010948,76.19225000000002,80.83339622641509,76.61224489795919,72.64787234042552,71.35468085106382,69.49494117647056,0.52,0.365,0.149,0.373231582068411,0.4282280872034891,0.3582758620689655,0.3582758620689655,0.0255514488293861,0.0223322611469991,3690884095,0.0113155,0.369255,0.365,0.21521225,0.21521225,3690884095,2,0.6321340099316898,5.508159,9.689255,3.8263066,3.8352704,10.615106,9.43482,0.14,6.84,17.248,0.18,0,LQ,0.0239418549881926,0.3582758620689655,0.40072983463595
5nqk,1,92.4392394919867,91.1490909090909,96.28304347826086,97.04867924528304,95.64128205128206,94.04369565217392,95.885,0.884,0.9025,0.616,0.98548077606392,0.9782003361272044,0.8960784313725492,0.896078431372549,0.940030091704673,0.909829958557428,3551000875,0.7568765,0.90785325,0.9025,0.90785325,0.90785325,3551000875,1,0.924387699357446,0.7644531,1.0386238,0.634927,0.66150993,1.2087499,0.98406905,0.835,0.629,4.22,0.852,0,HQ,0.9249300251310505,0.8960784313725491,0.9818405560955622
5nqk,0,91.821413667977,90.91931818181818,95.98478260869564,96.9107547169811,95.34974358974358,93.73521739130436,95.8395238095238,0.8720000000000001,0.89,0.62,0.9839438200602146,0.975528388396656,0.8859183673469389,0.8859183673469389,0.9353169695975156,0.9018284509609508,3551000875,0.7332025,0.8962410000000001,0.89,0.8962410000000001,0.8962410000000001,3551000875,0,0.9129936615114864,0.77211845,1.0308238,0.65213466,0.6764996,1.2181547,0.8196604,0.889,0.621,2.067,0.869,0,HQ,0.9185727102792332,0.8859183673469389,0.9797361042284354
5nqk,2,92.427416087088,91.02227272727272,96.04478260869566,97.04830188679246,95.43948717948716,93.32347826086956,96.04654761904762,0.882,0.9,0.621,0.9848294507180508,0.9783626580736896,0.8471153846153848,0.8471153846153844,0.9386603484206864,0.9072908302329216,3551000875,0.755216,0.90505525,0.9,0.90505525,0.90505525,3551000875,2,0.9212794030443224,0.79043365,1.0289211,0.62509364,0.7095662,1.2105471,0.97675496,0.881,0.595,2.938,0.885,0,HQ,0.9229755893268039,0.8471153846153846,0.9815960543958702
5nqk,4,92.27213032960388,90.97795454545454,96.01565217391304,96.95641509433962,95.44205128205128,93.77543478260873,95.84190476190476,0.8779999999999999,0.8975,0.615,0.9847288971634844,0.9771668877265148,0.8736000000000002,0.8736,0.9383376322945872,0.906432433252943,3551000875,0.74581975,0.90080775,0.8975,0.90080775,0.90080775,3551000875,4,0.9177312693133712,0.7973347,1.0693723,0.57910025,0.7045839,1.1959642,1.0445418,0.885,0.612,2.35,0.869,0,HQ,0.922385032773765,0.8736000000000002,0.9809478924449997
5nqk,3,92.25242969458724,91.04045454545457,95.64065217391304,96.88490566037736,95.45282051282052,93.92000000000002,95.75321428571432,0.8800000000000001,0.8975,0.616,0.9845752862633504,0.9766689301076086,0.8644897959183675,0.8644897959183675,0.9367085267782862,0.900756209786624,3551000875,0.75187,0.90424325,0.8975,0.90424325,0.90424325,3551000875,3,0.9195199751522206,0.787647,1.0127814,0.68186826,0.7076107,1.1903187,0.9937024,0.891,0.603,2.079,0.869,0,HQ,0.9187323682824551,0.8644897959183675,0.9806221081854796
4pri,3,91.93888855557222,92.22225,91.6809433962264,93.412,94.1090625,92.24425925925928,91.67647887323945,0.8539999999999999,0.87,0.556,0.97650065806307,0.9711423019647362,0.7991228070175439,0.7991228070175438,0.8655914868845528,0.8181826910475309,3800962557,0.68807225,0.872942,0.87,0.872942,0.872942,3800962557,3,0.9026574383301764,1.1399281,1.359233,1.6641008,0.93653077,0.6801441,0.84307027,0.878,0.634,2.035,0.84,0,HQ,0.8418870889660419,0.7991228070175438,0.9738214800139031
4pri,4,91.95758362081897,92.182,92.06792452830187,93.39177777777778,94.396875,92.8475925925926,91.91830985915496,0.8539999999999999,0.8725,0.562,0.9772789600409598,0.9655898311417184,0.8243396226415094,0.8243396226415094,0.8818413699999775,0.8060248719160926,3800962557,0.692416,0.8743135,0.8725,0.8743135,0.8743135,3800962557,4,0.9026818841310394,1.2367352,1.4176975,1.7287898,1.0663346,0.662986,1.0992568,0.788,0.951,3.921,0.827,0,MQ,0.8439331209580351,0.8243396226415094,0.9714343955913392
4pri,2,92.05914354282288,92.276,92.09943396226414,93.76199999999996,94.52,92.95462962962962,92.00183098591548,0.86,0.875,0.542,0.977111589317586,0.9654350284732888,0.8110909090909092,0.8110909090909091,0.8802127609294027,0.8072882620986218,3800962557,0.7012935,0.878776,0.875,0.878776,0.878776,3800962557,2,0.9063414005806154,1.2407424,1.5270016,1.7415522,1.0055615,0.7068317,1.203069,0.82,0.837,2.873,0.8,0,HQ,0.8437505115140123,0.8110909090909091,0.9712733088954374
4pri,0,91.94205189740514,91.944,92.1141509433962,93.38433333333332,94.174375,92.4925925925926,91.57,0.8539999999999999,0.87,0.55,0.9768384726273543,0.9695155636724354,0.8060714285714285,0.8060714285714285,0.8736249450105378,0.8133546610476483,3800962557,0.690759,0.873552,0.87,0.873552,0.873552,3800962557,0,0.9005407803405758,1.3023388,1.6127604,1.7331799,1.069849,0.8458886,1.0411444,0.774,1.009,3.595,0.787,0,MQ,0.843489803029093,0.8060714285714285,0.9731770181498949
4pri,1,92.03478926053695,91.947,92.65207547169813,93.63033333333333,94.5203125,92.68648148148148,92.04647887323944,0.8620000000000001,0.875,0.541,0.9771969835439592,0.9655125896081012,0.8077586206896553,0.8077586206896552,0.8790933517976425,0.8065688755876121,3800962557,0.70731925,0.88156975,0.875,0.88156975,0.88156975,3800962557,1,0.9087381778145328,1.2244502,1.522364,1.731844,0.97938365,0.848431,1.0540261,0.782,0.912,3.289,0.747,0,MQ,0.8428311136926273,0.8077586206896552,0.9713547865760301
8gvi,1,92.87673864147548,91.28148936170214,94.16428571428573,95.89432098765432,92.98545454545454,95.29078431372552,95.41396226415095,0.874,0.8875,0.607,0.9778736700099246,0.9599817534831088,0.8027450980392158,0.8027450980392158,0.9102499320776032,0.8106985811303583,1541019316,0.72667375,0.89208725,0.8875,0.89208725,0.89208725,1541019316,1,0.9179449871765448,1.0491464,1.347479,1.0638361,0.9617326,1.0953326,1.321847,0.861,0.844,2.631,0.912,0,HQ,0.8604742566039807,0.8027450980392158,0.9689277117465167
8gvi,0,92.80374568900884,91.58914893617022,93.91920634920636,95.3306172839506,93.05545454545457,95.33313725490196,95.15301886792452,0.866,0.885,0.595,0.9780087646620576,0.959770158941437,0.8104,0.8103999999999999,0.9095005523410676,0.8093547253505591,1541019316,0.71865225,0.88714025,0.885,0.88714025,0.88714025,1541019316,0,0.9143757984517384,1.0690857,1.3620707,0.96451443,0.9965778,1.0640439,1.3100634,0.874,0.886,1.135,0.897,0,HQ,0.8594276388458133,0.8104,0.9688894618017473
8gvi,2,92.90383115909432,91.5927659574468,93.9053968253968,95.6941975308642,92.86227272727274,95.42725490196078,95.24245283018868,0.874,0.8875,0.606,0.9783961716911688,0.9610892240542542,0.8139215686274509,0.8139215686274511,0.9106187846233924,0.8160488378660867,1541019316,0.72753825,0.89261675,0.8875,0.89261675,0.89261675,1541019316,2,0.918462579506791,0.99963933,1.2714806,0.8890342,0.933817,1.1029791,1.3825064,0.876,0.9,1.622,0.926,0,HQ,0.8633338112447395,0.813921568627451,0.9697426978727115
8gvi,4,92.75588394062078,91.2687234042553,93.76015873015872,95.6183950617284,93.12613636363636,95.28666666666666,95.2061320754717,0.866,0.88,0.589,0.97747642146959,0.9598498520304616,0.8104,0.8103999999999999,0.9087849857930506,0.8078272564167622,1541019316,0.719473,0.885906,0.88,0.885906,0.885906,1541019316,4,0.9140961925053074,1.0578709,1.3778712,1.026082,0.9684415,1.1147231,1.3292837,0.864,0.868,2.022,0.897,0,HQ,0.8583061211049063,0.8104,0.9686631367500258
8gvi,3,92.85369020842704,91.44723404255318,93.76031746031744,95.57382716049383,93.25659090909092,95.39588235294116,95.12669811320757,0.866,0.885,0.586,0.978034940734611,0.9614650010493836,0.8049999999999999,0.8049999999999999,0.9098931339265685,0.8157461145509303,1541019316,0.719779,0.88707525,0.885,0.88707525,0.88707525,1541019316,3,0.9150849478292088,1.0511616,1.397793,0.88645935,0.966062,1.1022747,1.338286,0.87,0.891,1.408,0.897,0,HQ,0.8628196242387494,0.8049999999999999,0.9697499708919972
6vma,2,91.35481235870384,77.95613636363636,86.06652173913044,81.87070588235295,87.33384615384617,83.85695652173914,85.5280487804878,0.7100000000000001,0.6425,0.447,0.818242487002351,0.7804149473032748,0.6370731707317073,0.6370731707317073,0.3918381520958822,0.2311860390255622,2896640835,0.293014,0.57293725,0.6425,0.54210825,0.54210825,2896640835,2,0.7751930934907096,1.788957,3.405396,0.97776943,0.97430027,1.7225121,3.168706,0.476,2.752,9.6,0.759,0,AQ,0.3115120955607222,0.6370731707317073,0.799328717152813
6vma,4,91.43927053504146,77.95840909090909,86.33130434782608,82.07364705882352,87.50333333333333,84.41608695652172,85.89999999999999,0.716,0.6575,0.441,0.8270301262240362,0.7934102400802159,0.6299999999999999,0.6300000000000001,0.411394779208578,0.2532489169500582,2896640835,0.3176565,0.5903035,0.6575,0.5665402500000001,0.5665402500000001,2896640835,4,0.7820214342364178,1.85683,3.4858787,1.3834482,1.0146974,1.6608219,2.9889019,0.43,2.818,11.723,0.724,0,AQ,0.3323218480793181,0.63,0.8102201831521261
6vma,3,91.56873097211756,77.21727272727273,85.49695652173912,81.37058823529412,87.67025641025641,84.63978260869565,85.14268292682928,0.704,0.635,0.456,0.8178218748507797,0.769378557303661,0.5936170212765958,0.5936170212765958,0.4000730746294704,0.2108609860844803,2896640835,0.27812375,0.565819,0.635,0.5259897499999999,0.5259897499999999,2896640835,3,0.7660540140418235,1.8052016,3.4622817,1.4148574,0.8963719,1.4781444,3.0512674,0.478,2.772,9.099,0.741,0,AQ,0.30546703035697537,0.5936170212765958,0.7936002160772204
6vma,1,91.43171062547098,77.41681818181819,85.80086956521738,81.20329411764706,87.28410256410257,83.70521739130434,85.30097560975611,0.7060000000000001,0.6375,0.404,0.810761629628886,0.7676523462833259,0.6463157894736843,0.6463157894736843,0.3803966790761079,0.2085758426021237,2896640835,0.2922245,0.5691005,0.6375,0.53717325,0.53717325,2896640835,1,0.7662402276438687,1.8228295,3.4725556,1.3632532,0.94203955,1.7149564,3.1864605,0.482,2.815,8.789,0.741,0,AQ,0.2944862608391158,0.6463157894736843,0.7892069879561059
6vma,0,91.51945139412209,76.02636363636364,84.99478260869567,80.34882352941177,87.44435897435898,83.50282608695652,85.2798780487805,0.6980000000000001,0.625,0.368,0.8112845474916826,0.7640117547646991,0.6934285714285715,0.6934285714285715,0.3715552499936028,0.1997776875228286,2896640835,0.2835499999999999,0.5619735,0.625,0.529238,0.529238,2896640835,0,0.7611638127378073,1.6801051,3.162466,0.9092505,0.95206887,1.5630733,2.9185388,0.469,2.478,9.773,0.707,0,AQ,0.28566646875821566,0.6934285714285715,0.7876481511281908
2uwe,3,90.28542770167428,76.09530612244897,80.73,75.40333333333334,83.31521739130436,78.18318181818182,80.8672340425532,0.7140000000000001,0.6525,0.357,0.7524685792087441,0.6562897571128599,0.5278571428571429,0.5278571428571429,0.2899247322938918,0.075477460718086,932903182,0.335856,0.56945225,0.6525,0.55436375,0.55436375,932903182,3,0.7820219988421674,1.8440899,3.5759792,0.9226353,0.9505701,2.3336267,3.450122,0.506,2.321,6.295,0.579,0,MQ,0.18270109650598892,0.5278571428571429,0.704379168160802
2uwe,4,90.371301369863,73.56367346938775,78.28016666666666,74.60604166666667,83.71108695652175,77.95863636363636,81.42372340425531,0.7140000000000001,0.645,0.27,0.750133281019046,0.6701171307775181,0.5383333333333333,0.5383333333333333,0.2757629330520053,0.0799515467375809,932903182,0.32381575,0.56884275,0.645,0.5503305000000001,0.5503305000000001,932903182,4,0.780943810291455,1.6869148,3.2212188,0.9151496,0.9155731,2.4943469,3.4745753,0.561,2.176,5.173,0.632,0,MQ,0.17785723989479307,0.5383333333333333,0.7101252058982821
2uwe,2,90.55063774733637,77.11081632653061,81.5145,76.52333333333333,83.65326086956522,78.05931818181818,81.22553191489361,0.73,0.6725,0.349,0.7825839234326036,0.697086025540454,0.5113333333333334,0.5113333333333334,0.3441476531244614,0.0988044260451063,932903182,0.36841925,0.590994,0.6725,0.583159,0.583159,932903182,2,0.7956889118440648,1.7183622,3.3004763,0.85287565,0.92098653,2.3549364,3.3373518,0.56,2.231,4.917,0.618,0,MQ,0.22147603958478385,0.5113333333333334,0.7398349744865288
2uwe,0,90.04392389649924,73.37857142857143,79.20133333333334,75.080625,82.46847826086957,77.30909090909091,79.19478723404255,0.6900000000000001,0.6075,0.333,0.7211309807911152,0.6493967040754566,0.5161702127659574,0.5161702127659574,0.2365877018363157,0.072888862366806,932903182,0.256753,0.52832875,0.6075,0.5007825,0.5007825,932903182,0,0.7572652621045399,1.8342112,3.4235702,1.0464367,1.068334,2.1958027,3.5023897,0.585,2.057,4.731,0.645,0,MQ,0.15473828210156085,0.5161702127659574,0.6852638424332859
2uwe,1,90.57375799086758,76.92673469387756,81.11200000000001,78.56437500000001,83.67760869565218,78.36931818181819,81.50106382978721,0.734,0.6825,0.339,0.8091447667409903,0.7131848541405136,0.5140476190476191,0.514047619047619,0.4076381104352184,0.1149528308371509,932903182,0.3858725,0.605462,0.6825,0.59643775,0.59643775,932903182,1,0.7969568855147945,1.6435597,3.1433227,0.8631472,0.89007396,2.3202384,3.553385,0.581,2.067,4.707,0.632,0,MQ,0.26129547063618463,0.5140476190476191,0.761164810440752
1qsf,3,93.9068473652332,94.2065909090909,93.95043478260868,95.37440476190476,94.85042553191488,96.09029411764703,93.05126436781612,0.876,0.8925000000000001,0.586,0.9802715688091246,0.9642550485430156,0.789811320754717,0.7898113207547169,0.9193972031438,0.8379921256799643,4024255105,0.767743,0.89614025,0.8925000000000001,0.89614025,0.89614025,4024255105,3,0.930717904553206,0.5788261,0.7453738,0.6957751,0.49863875,0.6461129,1.4052129,0.95,0.445,1.156,0.949,0,HQ,0.8786946644118822,0.789811320754717,0.9722633086760701
1qsf,4,93.76076317383404,94.34840909090909,94.18673913043476,95.51773809523807,94.9136170212766,95.9614705882353,92.97149425287355,0.876,0.89,0.595,0.9800284126786116,0.9648351803132073,0.7847169811320754,0.7847169811320754,0.919100556939109,0.8417404498744459,4024255105,0.76668175,0.8936965,0.89,0.8936965,0.8936965,4024255105,4,0.9296888517784828,0.6462559,0.82108545,0.7835646,0.56108856,0.56830025,1.4878998,0.92,0.488,2.144,0.915,0,HQ,0.8804205034067774,0.7847169811320754,0.9724317964959095
1qsf,2,93.74830708661416,94.2393181818182,94.22804347826089,95.4440476190476,94.77404255319148,95.98852941176472,92.85045977011497,0.874,0.885,0.591,0.979409071361034,0.9634333651957222,0.7996153846153847,0.7996153846153846,0.916995113113355,0.8353302475504678,4024255105,0.76321275,0.8918225,0.885,0.8918225,0.8918225,4024255105,2,0.928149631396166,0.5732918,0.7507117,0.7994971,0.4703634,0.5864289,1.4023049,0.94,0.456,1.47,0.932,0,HQ,0.8761626803319114,0.7996153846153846,0.9714212182783781
1qsf,0,93.82169897032102,93.91886363636362,93.99630434782608,95.34607142857142,94.82468085106386,96.02235294117648,92.87045977011496,0.874,0.885,0.591,0.9787235483377892,0.9623217480015902,0.7907692307692309,0.7907692307692309,0.915280106300645,0.8318044718599846,4024255105,0.76077,0.8915465,0.885,0.8915465,0.8915465,4024255105,0,0.9275718224952028,0.5924343,0.82742083,0.72187907,0.47527656,0.69698966,1.5629951,0.952,0.468,1.22,0.966,0,HQ,0.8735422890803148,0.7907692307692309,0.9705226481696897
1qsf,1,93.70162023016354,93.94386363636364,93.8695652173913,95.32011904761904,94.60702127659576,95.87823529411766,92.58298850574712,0.874,0.885,0.589,0.9779103110285126,0.9610126114921336,0.7835185185185184,0.7835185185185186,0.9120368688814948,0.8217020527214763,4024255105,0.7625195,0.89080425,0.885,0.89080425,0.89080425,4024255105,1,0.9274940746565422,0.6237276,0.8123878,0.7856701,0.527558,0.5774646,1.5846635,0.933,0.47,1.794,0.932,0,HQ,0.8668694608014855,0.7835185185185185,0.9694614612603231
7na5,0,89.35250920810313,73.97851851851853,85.18422222222225,78.84082191780823,86.12028571428571,76.98321428571428,83.95677083333334,0.588,0.425,0.144,0.6077164254889135,0.6371214442142196,0.47,0.4699999999999999,0.1070618403473353,0.0882919386877285,2247119198,0.04335575,0.44017175,0.425,0.30464725,0.30464725,2247119198,0,0.6607448697923126,2.628687,5.219424,1.5764705,1.4024193,4.1538982,3.7957318,0.267,3.878,12.274,0.347,0,AQ,0.0976768895175319,0.47,0.6224189348515665
7na5,1,89.154565684469,74.25185185185185,84.76355555555554,79.93342465753425,85.83057142857143,77.03892857142857,83.38447916666667,0.5740000000000001,0.4025,0.194,0.5572549985238385,0.6022554338309096,0.396,0.396,0.0785148684581332,0.074622970727952,2247119198,0.03364025,0.42107,0.4025,0.27715375,0.27715375,2247119198,1,0.6464882114981688,3.0185034,5.863589,1.878423,1.7254915,4.7513685,3.586653,0.279,4.494,12.736,0.429,0,AQ,0.0765689195930426,0.396,0.579755216177374
7na5,4,89.21560006138735,74.00074074074074,84.40488888888889,79.31726027397261,85.96914285714284,76.80607142857141,82.8415625,0.572,0.395,0.197,0.5474033617656116,0.5688944815727857,0.2956,0.2956,0.0721266357412325,0.0619687416238031,2247119198,0.03053825,0.41225175,0.395,0.27063,0.27063,2247119198,4,0.6482346987041316,3.567196,6.865335,2.3577998,2.079014,5.991368,3.9334404,0.262,5.236,14.293,0.449,0,AQ,0.0670476886825178,0.2956,0.5581489216691986
7na5,3,89.35263812154697,74.65666666666667,85.2468888888889,79.5278082191781,86.12485714285714,77.65446428571428,84.01895833333333,0.5900000000000001,0.435,0.143,0.6064706198399985,0.6486999798849522,0.4492857142857143,0.4492857142857143,0.1051822281025449,0.0994572377907436,2247119198,0.04659025,0.44217325,0.435,0.308162,0.308162,2247119198,3,0.6645663963584229,2.7056696,5.364143,1.6103472,1.4531685,3.8876212,3.8494265,0.271,4.031,12.854,0.388,0,AQ,0.10231973294664426,0.4492857142857143,0.6275852998624754
7na5,2,89.2029312461633,73.43388888888889,85.03422222222223,78.5782191780822,85.04228571428571,75.85696428571428,83.13229166666666,0.564,0.39,0.119,0.5676067041807895,0.5797577714370677,0.4349999999999999,0.4349999999999999,0.0762805682465264,0.0695202977487344,2247119198,0.02733125,0.4089325,0.39,0.27837125,0.27837125,2247119198,2,0.6382149279538862,2.5262008,4.9951034,1.4665576,1.3744421,3.3499632,4.320638,0.282,3.643,13.195,0.408,0,AQ,0.07290043299763041,0.4349999999999999,0.5736822378089286
3tpu,4,92.99936730506155,76.46489795918367,95.06619047619049,82.92184210526315,95.05772727272728,94.98846153846152,96.05271428571427,0.78,0.8175,0.382,0.9034861900899656,0.8698240227857135,0.7358064516129031,0.7358064516129031,0.6120320040467636,0.4656440799578601,4011855328,0.6121785,0.8039135,0.8175,0.8039135,0.8039135,4011855328,4,0.8976966005469512,1.4745811,1.682908,1.1174424,1.4321485,1.4427166,0.81193703,0.735,1.215,2.76,0.695,0,MQ,0.5388380420023119,0.7358064516129031,0.8866551064378395
3tpu,3,92.19541210670316,75.85632653061225,94.32761904761904,79.58486842105265,93.7240909090909,93.74846153846153,95.07385714285716,0.732,0.7775,0.385,0.905213406482444,0.8710457455868253,0.7619999999999999,0.762,0.6196176052927134,0.4660569122714741,4011855328,0.554589,0.7577689999999999,0.7775,0.7577689999999999,0.7577689999999999,4011855328,3,0.8753203463810004,1.5695772,1.749536,1.1703753,1.5438615,2.071548,0.7069467,0.712,1.188,3.558,0.671,0,MQ,0.5428372587820938,0.762,0.8881295760346346
3tpu,2,92.94920656634746,78.91938775510204,95.39841269841268,83.64644736842106,95.39522727272724,95.1546153846154,96.29657142857144,0.774,0.815,0.402,0.9217218519043434,0.8981268940373103,0.7327777777777778,0.7327777777777778,0.6688151945288953,0.5488001149129897,4011855328,0.611174,0.8019405,0.815,0.8019405,0.8019405,4011855328,2,0.9002158003108176,1.4666774,1.6266968,1.1408662,1.4413942,1.9976827,0.62974876,0.751,1.048,2.884,0.683,0,MQ,0.6088076547209424,0.7327777777777778,0.9099243729708268
3tpu,0,92.5019733242134,73.65775510204082,92.94603174603174,83.28078947368421,94.07977272727273,94.29076923076924,95.35085714285717,0.754,0.7875,0.345,0.9145429072600864,0.9127417659833534,0.8337037037037037,0.8337037037037037,0.5979404354823834,0.5921585015310663,4011855328,0.57675975,0.77063525,0.7875,0.77063525,0.77063525,4011855328,0,0.8815123011160829,1.7612268,2.3933086,1.2704144,1.5268004,2.0443678,1.1374131,0.629,1.447,4.613,0.598,0,MQ,0.5950494685067249,0.8337037037037037,0.9136423366217199
3tpu,1,92.34097469220248,73.5030612244898,94.29666666666668,79.92421052631579,93.77113636363634,93.97615384615384,95.16514285714284,0.732,0.7775,0.38,0.898982658654981,0.8746631092987446,0.7741935483870968,0.7741935483870968,0.5939619546966429,0.480651473029592,4011855328,0.55311475,0.757185,0.7775,0.757185,0.757185,4011855328,1,0.8783377747845605,1.575861,1.8451414,1.2013966,1.509392,2.0240226,0.6605261,0.691,1.241,3.815,0.646,0,MQ,0.5373067138631175,0.7741935483870968,0.8868228839768628
8gvg,0,91.96518624211474,76.88085106382978,90.96301587301588,86.52025641025641,91.56886363636364,92.35607843137257,93.5130188679245,0.8320000000000001,0.835,0.528,0.9538932494775144,0.904299920183886,0.7474074074074073,0.7474074074074073,0.8025037891088301,0.519252681714387,3536596896,0.618009,0.83633325,0.835,0.83633325,0.83633325,3536596896,0,0.8903851522633921,1.1787846,1.785147,1.0276592,0.98736376,1.7834252,1.4794152,0.798,1.29,1.612,0.853,0,MQ,0.6608782354116085,0.7474074074074073,0.9290965848307002
8gvg,1,92.03057825172723,78.87382978723403,91.39809523809524,86.9496153846154,92.01295454545452,93.72588235294118,93.7467924528302,0.842,0.8475,0.56,0.95765856046781,0.9095114606263952,0.7544444444444443,0.7544444444444445,0.8237342464347769,0.548400244014631,3536596896,0.638082,0.8475345,0.8475,0.8475345,0.8475345,3536596896,1,0.8968694663792699,1.0752363,1.4608936,1.0311126,0.9597408,1.5957856,1.4229035,0.834,1.065,1.874,0.882,0,HQ,0.686067245224704,0.7544444444444444,0.9335850105471026
8gvg,4,92.40402673475518,76.3295744680851,91.44920634920634,88.72615384615386,92.46954545454548,94.26352941176472,94.18433962264152,0.858,0.8674999999999999,0.57,0.9681859455279018,0.9301952562450816,0.8074509803921567,0.8074509803921567,0.8598760841817725,0.6287926559537914,3536596896,0.67021425,0.867069,0.8674999999999999,0.867069,0.867069,3536596896,4,0.9087560910897532,1.0711687,1.5141976,1.042814,0.93112326,1.4808213,1.5343158,0.812,1.14,1.635,0.838,0,HQ,0.744334370067782,0.8074509803921567,0.9491906008864917
8gvg,3,92.39504806248122,77.66595744680852,91.65809523809526,89.08730769230769,93.13681818181816,94.47098039215687,94.25283018867924,0.852,0.8574999999999999,0.563,0.9689180793727056,0.9387095321812255,0.7539622641509433,0.7539622641509434,0.8645462462624656,0.6771630193865444,3536596896,0.665334,0.86019125,0.8574999999999999,0.86019125,0.86019125,3536596896,3,0.905151421559952,1.1118805,1.6596518,1.0848147,0.928703,1.7021374,1.485581,0.774,1.291,2.457,0.824,0,MQ,0.770854632824505,0.7539622641509434,0.9538138057769656
